frame,test_file,gt_file,chamfer_distance,accuracy,completeness,hausdorff_distance,precision_10.0,recall_10.0,fscore_10.0,precision_20.0,recall_20.0,fscore_20.0,precision_30.0,recall_30.0,fscore_30.0,precision_50.0,recall_50.0,fscore_50.0,source_filename
72,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0072.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0072.ply,14.918678,14.028257,15.809099,594.618042,0.412107,0.460482,0.434954,0.755971,0.796006,0.775472,0.922344,0.905184,0.913684,0.99261,0.946105,0.9688,BlueSpeech_baseline_metrics.csv
73,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0073.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0073.ply,14.945133,13.997291,15.892976,602.100769,0.414274,0.462697,0.437148,0.762149,0.793089,0.777311,0.922686,0.90286,0.912666,0.990878,0.946401,0.968129,BlueSpeech_baseline_metrics.csv
74,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0074.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0074.ply,14.938976,14.081654,15.796299,226.682129,0.413159,0.467761,0.438768,0.752873,0.797127,0.774368,0.919695,0.905784,0.912686,0.991316,0.94647,0.968374,BlueSpeech_baseline_metrics.csv
75,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0075.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0075.ply,15.021009,14.159141,15.882877,594.618225,0.414024,0.463925,0.437556,0.755651,0.788033,0.771503,0.921934,0.898886,0.910264,0.989223,0.945572,0.966905,BlueSpeech_baseline_metrics.csv
76,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0076.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0076.ply,15.154379,14.073585,16.235173,547.697144,0.421496,0.454452,0.437354,0.76201,0.783786,0.772745,0.920598,0.89992,0.910142,0.990666,0.944317,0.966936,BlueSpeech_baseline_metrics.csv
77,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0077.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0077.ply,15.391042,14.181885,16.600198,470.46991,0.414634,0.456422,0.434526,0.743783,0.783577,0.763162,0.920123,0.895835,0.907817,0.991106,0.942843,0.966373,BlueSpeech_baseline_metrics.csv
78,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0078.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0078.ply,15.7226,14.243674,17.201526,496.900208,0.411822,0.449478,0.429827,0.745619,0.772653,0.758895,0.919399,0.885577,0.902171,0.990955,0.939122,0.964343,BlueSpeech_baseline_metrics.csv
79,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0079.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0079.ply,16.224091,14.287842,18.16034,229.001709,0.413595,0.451602,0.431764,0.744873,0.766895,0.755723,0.918446,0.880604,0.899127,0.990669,0.93227,0.960583,BlueSpeech_baseline_metrics.csv
80,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0080.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0080.ply,17.076147,14.605854,19.546439,457.60318,0.405663,0.437383,0.420927,0.735421,0.761243,0.748109,0.909559,0.877631,0.89331,0.988944,0.924144,0.955447,BlueSpeech_baseline_metrics.csv
81,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0081.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0081.ply,18.601297,14.924806,22.277789,587.918335,0.392696,0.433619,0.412144,0.733365,0.751071,0.742113,0.906224,0.867457,0.886417,0.988291,0.916253,0.95091,BlueSpeech_baseline_metrics.csv
82,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0082.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0082.ply,18.599665,15.007092,22.192238,495.83075,0.383587,0.439705,0.409733,0.736535,0.764526,0.750269,0.898464,0.876262,0.887224,0.989995,0.916379,0.951766,BlueSpeech_baseline_metrics.csv
83,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0083.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0083.ply,18.865474,15.121094,22.609855,528.492615,0.382067,0.437261,0.407805,0.726768,0.759742,0.74289,0.899798,0.874593,0.887017,0.989849,0.916917,0.951988,BlueSpeech_baseline_metrics.csv
84,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0084.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0084.ply,19.067632,15.177856,22.957408,353.437592,0.375666,0.426743,0.399579,0.731691,0.761208,0.746157,0.900838,0.881063,0.890841,0.989015,0.916449,0.95135,BlueSpeech_baseline_metrics.csv
85,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0085.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0085.ply,19.478187,15.578157,23.378216,571.551941,0.359092,0.422332,0.388153,0.718322,0.755874,0.736619,0.89843,0.877738,0.887963,0.988758,0.91665,0.951339,BlueSpeech_baseline_metrics.csv
86,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0086.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0086.ply,19.126204,14.980898,23.27151,423.327911,0.372847,0.432016,0.400257,0.74068,0.770799,0.755439,0.905684,0.871019,0.888013,0.99292,0.913912,0.951779,BlueSpeech_baseline_metrics.csv
87,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0087.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0087.ply,19.037336,14.759294,23.315379,391.261902,0.385596,0.443344,0.412459,0.740871,0.762181,0.751375,0.905233,0.869155,0.886827,0.993043,0.910523,0.949994,BlueSpeech_baseline_metrics.csv
88,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0088.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0088.ply,19.01172,14.615405,23.408035,338.368256,0.394139,0.440859,0.416192,0.74491,0.761822,0.753271,0.905246,0.867681,0.886066,0.992784,0.908942,0.949015,BlueSpeech_baseline_metrics.csv
89,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0089.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0089.ply,19.215973,14.455498,23.976449,461.056305,0.407894,0.452042,0.428835,0.750857,0.758204,0.754512,0.906152,0.861625,0.883328,0.994571,0.906567,0.948532,BlueSpeech_baseline_metrics.csv
90,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0090.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0090.ply,19.047873,14.184408,23.911338,566.57135,0.419886,0.45379,0.43618,0.756056,0.765005,0.760504,0.908027,0.864755,0.885863,0.995818,0.904817,0.948139,BlueSpeech_baseline_metrics.csv
91,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0091.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0091.ply,18.97291,14.061363,23.884456,544.965637,0.418209,0.457688,0.437058,0.757325,0.760802,0.75906,0.914011,0.863328,0.887947,0.994391,0.903345,0.946684,BlueSpeech_baseline_metrics.csv
92,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0092.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0092.ply,18.929548,14.192182,23.666913,436.794708,0.414851,0.448782,0.43115,0.744869,0.761894,0.753286,0.914272,0.864988,0.888947,0.995687,0.903639,0.947433,BlueSpeech_baseline_metrics.csv
93,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0093.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0093.ply,18.9782,13.931743,24.024656,332.879303,0.421335,0.438526,0.429759,0.757419,0.755488,0.756452,0.916526,0.857341,0.885946,0.995996,0.901559,0.946428,BlueSpeech_baseline_metrics.csv
94,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0094.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0094.ply,19.131439,13.907071,24.355806,446.478485,0.446628,0.432689,0.439548,0.750162,0.735523,0.74277,0.913177,0.855898,0.88361,0.994806,0.901753,0.945996,BlueSpeech_baseline_metrics.csv
95,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0095.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0095.ply,19.774331,14.276224,25.272437,393.945312,0.442686,0.410326,0.425892,0.742649,0.709766,0.725835,0.910092,0.848192,0.878053,0.990515,0.898289,0.942151,BlueSpeech_baseline_metrics.csv
96,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0096.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0096.ply,18.28098,13.769543,22.792417,573.500549,0.444665,0.397764,0.419909,0.763301,0.698876,0.72967,0.917347,0.832679,0.872965,0.992606,0.893751,0.940588,BlueSpeech_baseline_metrics.csv
97,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0097.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0097.ply,16.436252,13.430988,19.441516,266.829163,0.43821,0.404322,0.420584,0.775045,0.710167,0.741189,0.925826,0.83988,0.880762,0.996412,0.909721,0.951095,BlueSpeech_baseline_metrics.csv
98,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0098.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0098.ply,15.652427,13.398146,17.906709,571.995911,0.425499,0.408834,0.417,0.785506,0.730353,0.756926,0.933483,0.867045,0.899038,0.997837,0.933868,0.964793,BlueSpeech_baseline_metrics.csv
99,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0099.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0099.ply,15.683062,13.889912,17.476213,368.75589,0.402976,0.397286,0.400111,0.767984,0.732696,0.749925,0.929589,0.880539,0.904399,0.997483,0.941186,0.968517,BlueSpeech_baseline_metrics.csv
100,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0100.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0100.ply,16.089734,14.75937,17.420099,618.155212,0.39464,0.401433,0.398008,0.738112,0.720743,0.729324,0.907872,0.876963,0.89215,0.991959,0.94652,0.968707,BlueSpeech_baseline_metrics.csv
101,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0101.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0101.ply,16.149784,14.784773,17.514795,165.302399,0.38097,0.39654,0.388599,0.737465,0.71894,0.728085,0.913897,0.879799,0.896524,0.992802,0.946403,0.969047,BlueSpeech_baseline_metrics.csv
102,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0102.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0102.ply,16.15656,15.284379,17.028741,562.885559,0.36304,0.40819,0.384293,0.723331,0.743225,0.733143,0.903053,0.88889,0.895915,0.992871,0.94969,0.970801,BlueSpeech_baseline_metrics.csv
103,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0103.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0103.ply,16.307265,15.660279,16.954251,291.314026,0.342311,0.407131,0.371918,0.70979,0.743775,0.726385,0.896206,0.886163,0.891156,0.992996,0.946395,0.969136,BlueSpeech_baseline_metrics.csv
104,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0104.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0104.ply,16.601487,15.789033,17.413942,226.180435,0.35206,0.387246,0.368816,0.706083,0.734748,0.72013,0.886601,0.880403,0.883491,0.990661,0.947163,0.968424,BlueSpeech_baseline_metrics.csv
105,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0105.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0105.ply,16.576064,16.049507,17.10262,441.612091,0.352207,0.397584,0.373522,0.689342,0.736705,0.712237,0.885572,0.885418,0.885495,0.987085,0.947162,0.966712,BlueSpeech_baseline_metrics.csv
106,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0106.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0106.ply,17.146134,16.62565,17.666617,601.31958,0.356286,0.395837,0.375022,0.684403,0.716506,0.700087,0.874819,0.874516,0.874667,0.981995,0.947472,0.964425,BlueSpeech_baseline_metrics.csv
107,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0107.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0107.ply,17.028215,16.15123,17.905201,605.066345,0.360903,0.394874,0.377125,0.692284,0.704896,0.698533,0.877597,0.864312,0.870904,0.986424,0.947957,0.966808,BlueSpeech_baseline_metrics.csv
108,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0108.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0108.ply,16.185066,15.336241,17.033891,416.503357,0.366873,0.411843,0.38806,0.713545,0.736608,0.724893,0.900256,0.872778,0.886304,0.990372,0.950625,0.970092,BlueSpeech_baseline_metrics.csv
109,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0109.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0109.ply,16.218262,15.485263,16.951261,620.085999,0.371988,0.427033,0.397614,0.706214,0.737826,0.721674,0.898379,0.877922,0.888033,0.98951,0.949801,0.969249,BlueSpeech_baseline_metrics.csv
110,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0110.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0110.ply,16.195243,15.474957,16.915528,329.560303,0.368422,0.421897,0.393351,0.70355,0.744522,0.723457,0.899757,0.881497,0.890534,0.988478,0.950275,0.969,BlueSpeech_baseline_metrics.csv
111,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0111.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0111.ply,16.122603,15.341798,16.903407,381.92569,0.370055,0.410765,0.389349,0.702708,0.7369,0.719398,0.904548,0.886392,0.895378,0.98978,0.952771,0.970923,BlueSpeech_baseline_metrics.csv
112,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0112.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0112.ply,16.072216,15.133768,17.010664,493.029419,0.379837,0.405464,0.392233,0.715775,0.729588,0.722616,0.899424,0.882539,0.890901,0.990551,0.951186,0.970469,BlueSpeech_baseline_metrics.csv
113,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0113.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0113.ply,15.939161,14.874244,17.004078,212.952484,0.393156,0.424184,0.408081,0.719758,0.732743,0.726193,0.901897,0.879138,0.890372,0.990857,0.951095,0.970569,BlueSpeech_baseline_metrics.csv
114,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0114.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0114.ply,16.049096,14.918265,17.179927,439.560883,0.395977,0.422808,0.408952,0.720242,0.72626,0.723238,0.90227,0.874193,0.88801,0.9887,0.950618,0.969285,BlueSpeech_baseline_metrics.csv
115,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0115.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0115.ply,15.490094,14.635066,16.345123,353.986755,0.412155,0.443644,0.42732,0.722345,0.73951,0.730826,0.908383,0.883471,0.895754,0.990328,0.95307,0.971342,BlueSpeech_baseline_metrics.csv
116,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0116.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0116.ply,15.312614,14.384127,16.241101,387.11853,0.403945,0.446776,0.424282,0.734293,0.757111,0.745527,0.92173,0.886051,0.903538,0.991137,0.949863,0.970061,BlueSpeech_baseline_metrics.csv
117,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0117.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0117.ply,15.121981,13.971005,16.272958,585.688232,0.416798,0.453435,0.434345,0.753016,0.760324,0.756652,0.924338,0.883551,0.903484,0.994025,0.949878,0.97145,BlueSpeech_baseline_metrics.csv
118,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0118.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0118.ply,15.052426,13.810013,16.294839,585.77478,0.426065,0.459807,0.442294,0.756439,0.757033,0.756736,0.926722,0.885871,0.905836,0.994633,0.949744,0.97167,BlueSpeech_baseline_metrics.csv
119,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0119.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0119.ply,15.403552,14.202327,16.604776,576.281128,0.41608,0.45161,0.433117,0.743232,0.74669,0.744957,0.920445,0.883449,0.901568,0.993316,0.94773,0.969988,BlueSpeech_baseline_metrics.csv
120,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0120.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0120.ply,14.907364,13.700601,16.114128,169.597534,0.420913,0.466495,0.442533,0.75547,0.768046,0.761706,0.933498,0.888815,0.910609,0.996128,0.949546,0.972279,BlueSpeech_baseline_metrics.csv
121,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0121.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0121.ply,14.918164,13.761454,16.074873,479.997284,0.427768,0.468988,0.447431,0.752234,0.765228,0.758676,0.928826,0.886434,0.907135,0.994421,0.947862,0.970584,BlueSpeech_baseline_metrics.csv
122,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0122.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0122.ply,14.804112,13.803907,15.804316,612.772461,0.432433,0.477365,0.453789,0.754461,0.772602,0.763424,0.924217,0.892512,0.908088,0.994438,0.950754,0.972106,BlueSpeech_baseline_metrics.csv
123,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0123.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0123.ply,14.698022,13.634209,15.761835,306.998474,0.434969,0.479888,0.456326,0.762612,0.774581,0.76855,0.920091,0.895411,0.907584,0.993588,0.951407,0.97204,BlueSpeech_baseline_metrics.csv
124,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0124.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0124.ply,14.502379,13.711252,15.293505,608.274719,0.442385,0.477109,0.459092,0.765554,0.775231,0.770362,0.921948,0.889892,0.905636,0.991792,0.951074,0.971006,BlueSpeech_baseline_metrics.csv
125,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0125.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0125.ply,14.241193,13.45516,15.027226,601.149292,0.456471,0.486828,0.471161,0.768356,0.785654,0.776909,0.91772,0.89993,0.908738,0.992984,0.953787,0.972991,BlueSpeech_baseline_metrics.csv
126,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0126.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0126.ply,14.325425,13.411025,15.239825,298.098785,0.451978,0.492819,0.471516,0.768222,0.786251,0.777132,0.924399,0.903049,0.913599,0.991955,0.953679,0.97244,BlueSpeech_baseline_metrics.csv
127,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0127.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0127.ply,14.242803,13.281181,15.204425,170.459244,0.456104,0.488844,0.471906,0.771364,0.793951,0.782495,0.927729,0.909751,0.918652,0.993813,0.954263,0.973636,BlueSpeech_baseline_metrics.csv
128,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0128.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0128.ply,14.333866,13.544328,15.123404,458.244202,0.451336,0.493567,0.471508,0.764558,0.792792,0.778419,0.924829,0.912286,0.918515,0.990944,0.954323,0.972289,BlueSpeech_baseline_metrics.csv
129,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0129.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0129.ply,13.788588,12.935,14.642175,365.579407,0.470537,0.512229,0.490498,0.782222,0.804733,0.793318,0.933881,0.919015,0.926388,0.99338,0.955259,0.973946,BlueSpeech_baseline_metrics.csv
130,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0130.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0130.ply,13.897502,13.247266,14.547739,396.993042,0.46706,0.501795,0.483805,0.778044,0.809385,0.793405,0.928296,0.918001,0.92312,0.991268,0.955234,0.972917,BlueSpeech_baseline_metrics.csv
131,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0131.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0131.ply,13.847289,13.040839,14.65374,524.755371,0.471581,0.519814,0.494525,0.779255,0.808232,0.793479,0.932313,0.919699,0.925963,0.99337,0.954326,0.973457,BlueSpeech_baseline_metrics.csv
132,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0132.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0132.ply,13.830712,13.26313,14.398295,595.924622,0.465501,0.515751,0.48934,0.773506,0.808423,0.790579,0.927575,0.92106,0.924306,0.992424,0.956367,0.974062,BlueSpeech_baseline_metrics.csv
133,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0133.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0133.ply,13.865797,13.1417,14.589895,567.437378,0.468188,0.515774,0.49083,0.774322,0.809518,0.791529,0.930158,0.919698,0.924898,0.99426,0.95571,0.974604,BlueSpeech_baseline_metrics.csv
134,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0134.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0134.ply,13.643011,13.080999,14.205023,593.069702,0.467404,0.527547,0.495658,0.778124,0.81827,0.797693,0.932962,0.924801,0.928864,0.995086,0.955628,0.974958,BlueSpeech_baseline_metrics.csv
135,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0135.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0135.ply,13.743732,13.089725,14.397739,585.354004,0.461339,0.514019,0.486256,0.778638,0.812823,0.795363,0.931405,0.91926,0.925293,0.995237,0.956444,0.975455,BlueSpeech_baseline_metrics.csv
136,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0136.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0136.ply,13.611992,13.159346,14.064638,606.183716,0.458534,0.523182,0.488729,0.78096,0.817527,0.798825,0.92984,0.918089,0.923927,0.995144,0.954951,0.974633,BlueSpeech_baseline_metrics.csv
137,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0137.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0137.ply,13.498564,12.855027,14.142101,425.233734,0.47109,0.527398,0.497656,0.787835,0.822671,0.804876,0.936122,0.916311,0.926111,0.995139,0.955975,0.975164,BlueSpeech_baseline_metrics.csv
138,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0138.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0138.ply,13.927887,12.847441,15.008333,599.096313,0.468774,0.507081,0.487175,0.786937,0.800098,0.793463,0.934828,0.901552,0.917888,0.995886,0.953373,0.974166,BlueSpeech_baseline_metrics.csv
139,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0139.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0139.ply,14.09685,12.959549,15.234151,429.108002,0.462625,0.491064,0.47642,0.786379,0.791249,0.788806,0.934891,0.90082,0.917539,0.994618,0.954668,0.974234,BlueSpeech_baseline_metrics.csv
140,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0140.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0140.ply,14.124886,13.26402,14.985753,498.084351,0.457231,0.483832,0.470156,0.779484,0.800386,0.789797,0.928771,0.909914,0.919246,0.995744,0.955675,0.975299,BlueSpeech_baseline_metrics.csv
141,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0141.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0141.ply,13.880184,13.134283,14.626084,531.026062,0.45671,0.48805,0.47186,0.778968,0.792892,0.785868,0.932444,0.913655,0.922954,0.995419,0.955339,0.974967,BlueSpeech_baseline_metrics.csv
142,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0142.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0142.ply,14.033217,13.343415,14.72302,367.656708,0.450656,0.485556,0.467455,0.780086,0.804705,0.792204,0.925317,0.913907,0.919577,0.992143,0.956717,0.974108,BlueSpeech_baseline_metrics.csv
143,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0143.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0143.ply,14.145673,13.309048,14.982299,623.00946,0.445699,0.476933,0.460787,0.780892,0.797808,0.789259,0.927415,0.914986,0.921158,0.993805,0.956319,0.974702,BlueSpeech_baseline_metrics.csv
144,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0144.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0144.ply,13.975257,12.971171,14.979343,545.344482,0.453564,0.486942,0.46966,0.793719,0.808386,0.800985,0.93221,0.917096,0.924591,0.99685,0.955138,0.975548,BlueSpeech_baseline_metrics.csv
145,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0145.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0145.ply,13.872082,12.977064,14.7671,576.17627,0.45316,0.484344,0.468233,0.792644,0.812115,0.802261,0.935896,0.921868,0.928829,0.995638,0.957409,0.976149,BlueSpeech_baseline_metrics.csv
146,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0146.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0146.ply,13.959306,13.185958,14.732653,628.234375,0.447354,0.479578,0.462906,0.78656,0.804698,0.795525,0.933431,0.91826,0.925783,0.994432,0.953859,0.973723,BlueSpeech_baseline_metrics.csv
147,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0147.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0147.ply,13.922182,13.230453,14.61391,610.949768,0.443735,0.494398,0.467698,0.785977,0.813168,0.799341,0.937314,0.915233,0.926142,0.996054,0.957319,0.976302,BlueSpeech_baseline_metrics.csv
148,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0148.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0148.ply,14.175163,13.291202,15.059123,442.084381,0.44771,0.485621,0.465896,0.780259,0.793778,0.786961,0.927771,0.912914,0.920283,0.993284,0.956182,0.97438,BlueSpeech_baseline_metrics.csv
149,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0149.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0149.ply,14.567549,13.491853,15.643245,637.019104,0.434332,0.465535,0.449392,0.776867,0.783703,0.78027,0.929992,0.902819,0.916204,0.994707,0.954375,0.974124,BlueSpeech_baseline_metrics.csv
150,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0150.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0150.ply,14.391799,13.545688,15.23791,583.542297,0.428648,0.474031,0.450198,0.771303,0.789725,0.780405,0.927175,0.905777,0.916351,0.99642,0.955669,0.975619,BlueSpeech_baseline_metrics.csv
151,BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0151.ply,BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0151.ply,14.286158,13.470194,15.102122,397.89624,0.432724,0.482723,0.456358,0.77128,0.789662,0.780363,0.930306,0.910177,0.920132,0.996381,0.95497,0.975236,BlueSpeech_baseline_metrics.csv
